text,iab_label,confidence
blogs day woody allen recasts emma stone,IAB12 News,0.13
mumps outbreak reported college,IAB12 News,0.22
beeghazi conservative war obama science common sense bees,IAB15 Science,0.53
mac book pro price slashed rs 11000,IAB19 Technology & Computing,0.37
ios 8 gets wifi calling support tmobile already board,IAB19 Technology & Computing,0.26
lily allen support miley cyrus bangerz tour,IAB1 Arts & Entertainment,0.4
bachelorette recap andi dorfman barely escapes fantasy suite disaster,IAB12 News,0.19
insight credit suisse got stiffer penalty ubs,IAB12 News,0.13
watch family dysfunction abounds first trailer leave,IAB20 Travel,0.22
michaels companies inc surges solid earnings,IAB3 Business,0.37
harry potters diagon alley opens universal studios orlando,IAB1 Arts & Entertainment,0.31
lenovo recalls thinkpad battery packs fire risk,IAB19 Technology & Computing,0.58
apple inc iphones ipads help establish companys smart home,IAB19 Technology & Computing,0.43
intel reports q1 revenue earnings,IAB19 Technology & Computing,0.35
improving us economy could bring stimulus program close,IAB3 Business,0.21
daily dose aspirin helps prevent preeclampsia women highrisk,IAB6 Family & Parenting,0.11
curious bat soup heres avoid,IAB24 Uncategorized,0.52
ashton kutchers approach marriage chivalrous remember,IAB14 Society,0.17
finding soul old monsters penny dreadful,IAB24 Uncategorized,0.15
game thrones recap littlefinger big plans,IAB17 Sports,0.13
stock market breadth continues wane warn,IAB24 Uncategorized,0.27
abc confirms additional nine new series 201415,IAB12 News,0.39
ios 8 suggest apps lock screen based current location,IAB24 Uncategorized,0.08
microsoft losing next generation office users delaying ios release,IAB19 Technology & Computing,0.37
vw fiat rumored merger talks,IAB12 News,0.23
obamacare shoots premiums 88 percent california,"IAB11 Law, Gov’t & Politics",0.21
regal princess virtual tour revisited launch date,IAB20 Travel,0.26
lenovo treats new chromebook multimode hinge,IAB19 Technology & Computing,0.43
happy valentines day characters mad men amc photo,IAB2 Automotive,0.14
iphone 6 sapphire screen demoed new leaked video,IAB12 News,0.14
mite move usain bolt theres new runner town,IAB20 Travel,0.32
wyatt earp collection brings 445k scottsdale auction,IAB20 Travel,0.13
dick polman mozillas ceo right wrong,IAB3 Business,0.13
samsung galaxy s5 gear smartwatches hit stores,IAB19 Technology & Computing,0.18
heartbleed bug nsa white house denies using openssl vulnerability spy,IAB19 Technology & Computing,0.16
view sherri shepherd cries jenny mccarthy teases new job video,IAB4 Careers,0.16
katy perry sued christian rap group,IAB23 Religion & Spirituality,0.42
author nobel prize winner marquez dies 87,IAB24 Uncategorized,0.11
kim kardashian kanye west honeymoon ireland resort grounds,IAB20 Travel,0.68
instagram 60 hides powerful updates behind refreshingly simple interface,IAB24 Uncategorized,0.13
official amazon buying twitch,IAB22 Shopping,0.31
greece reports first mers case patient critical,IAB12 News,0.49
hologram outfit couldnt stop jackos show,IAB1 Arts & Entertainment,0.36
jenny mccarthy reveals real reason wont returning view,IAB12 News,0.14
fk tupacs final words revealed las vegas police,IAB12 News,0.22
apple vs samsung patent lawsuit apple inc demands 40 per unit five,IAB3 Business,0.26
toyotas move texas california could save millions taxes,IAB13 Personal Finance,0.21
rex longnosed pinocchio cousin,IAB16 Pets,0.2
stream black keys trippy new album turn blue,IAB1 Arts & Entertainment,0.2
boe watch,IAB3 Business,0.13
ting galaxy s5 available preorder less 600,IAB22 Shopping,0.12
fcc probe netflixs battle internet providers,"IAB11 Law, Gov’t & Politics",0.1
mars flying saucer ldsd splashes hawaii successful nasa test,IAB15 Science,0.16
watch kristen stewart anne hathaway drag jenny lewis one,IAB1 Arts & Entertainment,0.12
jpmorgan chase co announces quarterly dividend 040 jpm,IAB3 Business,0.41
john mccain warns hell pay russia shot malaysian,IAB12 News,0.16
duck dynasty star jase robertson drink 30,IAB17 Sports,0.26
kashi bear naked products lose natural label,IAB24 Uncategorized,0.2
bitcoin exchange mt gox files bankruptcy protection us,IAB3 Business,0.26
senate banking leaders reach deal fannie freddie future,IAB3 Business,0.38
us wont see another full lunar eclipse 2019,IAB20 Travel,0.15
fist bumps spread fewer germs handshakes,IAB24 Uncategorized,0.08
new mockingjay teaser trailer released,IAB12 News,0.15
watch dogs mobile app hot mess connectivity issues,IAB19 Technology & Computing,0.13
american overseas dies ebola,IAB20 Travel,0.28
neil patrick harris yells fan broadway show performance,IAB1 Arts & Entertainment,0.78
lindsay lohan cries leaked sex list lindsay finale preview,IAB12 News,0.23
gm recalls approximately 32 million cars key defect,IAB2 Automotive,0.67
greenpeace activists held blocking rig,IAB24 Uncategorized,0.11
fighting ebola grace godin liberia,IAB12 News,0.12
google glass kosher passover,IAB23 Religion & Spirituality,0.28
edward snowden says would absolutely,IAB12 News,0.27
speed demon cheetah youve met match mite,IAB17 Sports,0.15
apple ios patent aims block teens texting driving,IAB19 Technology & Computing,0.39
weird al topped best work lorde parody,IAB24 Uncategorized,0.12
ipcc report seeks quick action limit temperature rise,IAB13 Personal Finance,0.1
european stocks rise ecb stimulus talk dax 061,IAB3 Business,0.25
video first look samsung galaxy s5 active att,IAB19 Technology & Computing,0.21
cargills earnings hit chinese rejections corn shipments,IAB3 Business,0.37
shouldnt bet elon musk,IAB17 Sports,0.26
facebook launches connectivity lab bring affordable internet access,IAB19 Technology & Computing,0.19
robert pattinson kristen stewart affair st happens,IAB12 News,0.19
new jupiter ascending trailer wachowskis go big dont go home,IAB1 Arts & Entertainment,0.35
drought cuts wheat crop corn soybean estimates unchanged,IAB12 News,0.14
net neutrality wobbles toward oblivion,IAB24 Uncategorized,0.28
photos wizarding world harry potter japan attraction hogwarts hogsmeade,IAB1 Arts & Entertainment,0.45
facebooks paper ios gets birthdays events photo comments,IAB6 Family & Parenting,0.1
oprah winfrey announces fall tour,IAB1 Arts & Entertainment,0.29
cryptocurrency news roundup mt gox lies bitcoin gun store dogecoin,IAB12 News,0.59
phil spencer named head xbox division microsoft,IAB19 Technology & Computing,0.46
gold silver prices break lower today economic confidence,IAB3 Business,0.2
lg announces may 27th event likely reveal lg g3,IAB12 News,0.34
heartbleed threatens mobile users,IAB12 News,0.12
muchmusic video awards 2014 best dressed kylie jenner kendall jenner,IAB18 Style & Fashion,0.32
caleb johnson crowned 13th american idol,IAB1 Arts & Entertainment,0.11
johnny depp interviewed iggy pop punk icons insulting first words,IAB12 News,0.25
sept 10 2012 file photo shows electronic images victims attacks,IAB12 News,0.27
six iranians arrested dancing pharrells happy video updated,IAB1 Arts & Entertainment,0.36
gold eases us data,IAB15 Science,0.12
moves like michael jackson video pitman high juniors talent show dancing,IAB1 Arts & Entertainment,0.27
zach galifianakis star new fx comedy baskets,IAB1 Arts & Entertainment,0.37
us sanctions russia look lot different space,IAB20 Travel,0.17
rob kardashian weight loss progress 2014 reality star rumored,IAB12 News,0.23
wheat growers individualistic rice growers cooperative,IAB3 Business,0.23
larry wilmore named replacement stephen colbert comedy central,IAB24 Uncategorized,0.12
heslam natalie jacobson anchor bigs back boston,IAB17 Sports,0.27
new michael jackson album due may,IAB1 Arts & Entertainment,0.24
live stream google goog io 2014 expected feature android update smart,IAB19 Technology & Computing,0.28
smogridden paris readies partial car ban,IAB2 Automotive,0.21
go take nap,IAB24 Uncategorized,0.21
zack snyder teases batman vs superman batmobile,IAB17 Sports,0.33
anthony opie anthony fired,IAB4 Careers,0.11
election 2016 marco rubio says hes ready president,"IAB11 Law, Gov’t & Politics",0.21
22 jump street inspired comedic chemistry review,IAB1 Arts & Entertainment,0.22
purge making heads hr global communications abruptly,IAB3 Business,0.17
piece arizonas wild west history auctioned,IAB14 Society,0.14
transformers age extinction least product placement interesting,IAB24 Uncategorized,0.17
web storage provider box unwraps ipo seeking raise 250 million,IAB19 Technology & Computing,0.22
new dementia support campaign launches england,IAB14 Society,0.28
chronic pain poses problems returning soldiers study finds,IAB15 Science,0.23
new samsung app health startup lark moves away hardware,IAB19 Technology & Computing,0.32
healthcare lenders prepare aca turmoil,IAB24 Uncategorized,0.18
google car steering wheel brakes,IAB2 Automotive,0.56
game thrones recap purple wedding spoilers,IAB17 Sports,0.11
turkey sputters bid block twitter,IAB24 Uncategorized,0.1
red bluff relay life raises thousands draws emotions,IAB24 Uncategorized,0.12
